id,clipID,valenceRank,arousalRank,valenceValue,arousalValue,valenceVariance,arousalVariance
5970,ACCEDE05970.mp4,3863,3072,2.793011416,1.717488057,0.117779165,0.13721778
5971,ACCEDE05971.mp4,3989,6705,2.8252944,2.910865988,0.116935968,0.149774756
5972,ACCEDE05972.mp4,7316,1934,3.31489164,1.504289621,0.101933095,0.116329014
5973,ACCEDE05973.mp4,7810,4139,3.358631553,1.986984701,0.100427258,0.159308168
5974,ACCEDE05974.mp4,7550,5153,3.335459916,2.305517875,0.101062907,0.16653674
5975,ACCEDE05975.mp4,2605,7340,2.40339092,3.199626361,0.119466729,0.138999484
5976,ACCEDE05976.mp4,3249,5428,2.617789784,2.402391321,0.120616042,0.165774887
5977,ACCEDE05977.mp4,4324,4513,2.905045466,2.097390437,0.114542083,0.163801389
5978,ACCEDE05978.mp4,3564,5081,2.711375147,2.280893733,0.119494146,0.166546411
5979,ACCEDE05979.mp4,1557,7454,1.998582975,3.253992735,0.105229949,0.137444996
5980,ACCEDE05980.mp4,981,4932,1.755453399,2.230909562,0.095256533,0.166311688
5981,ACCEDE05981.mp4,5861,9349,3.168100062,4.27033657,0.106581218,0.181605132
5982,ACCEDE05982.mp4,4334,7073,2.907291559,3.075303927,0.114469717,0.143270897
5983,ACCEDE05983.mp4,8884,1886,3.468240482,1.496981138,0.112945007,0.116215146
5984,ACCEDE05984.mp4,9253,9090,3.514575948,4.118892504,0.128223691,0.165236697
5985,ACCEDE05985.mp4,5025,1057,3.044411247,1.392264979,0.10993924,0.134189719
5986,ACCEDE05986.mp4,1622,1387,2.025296725,1.429077993,0.10646312,0.12215028
5987,ACCEDE05987.mp4,6278,2847,3.216405036,1.66925849,0.105468574,0.131722383
5988,ACCEDE05988.mp4,7838,1792,3.361167699,1.48306356,0.100395671,0.116305693
5989,ACCEDE05989.mp4,3747,3416,2.762179004,1.79701606,0.118501185,0.1454297
5990,ACCEDE05990.mp4,6175,8,3.205130638,1.318037338,0.105738453,0.212352946
5991,ACCEDE05991.mp4,4502,3959,2.943878956,1.936798214,0.113267097,0.156436622
5992,ACCEDE05992.mp4,4486,752,2.940487095,1.363970211,0.113380084,0.151116766
5993,ACCEDE05993.mp4,6134,4285,3.200530855,2.029099525,0.105845339,0.161306415
5994,ACCEDE05994.mp4,3450,3198,2.678395868,1.745804929,0.119997769,0.140285944
5995,ACCEDE05995.mp4,3653,5713,2.736413068,2.5075088,0.119036648,0.16382143
5996,ACCEDE05996.mp4,1115,2045,1.812886983,1.521712587,0.097141889,0.116971983
5997,ACCEDE05997.mp4,7734,7254,3.351794679,3.15912195,0.100555587,0.140295258
5998,ACCEDE05998.mp4,3067,4843,2.560255924,2.201679861,0.120821364,0.16600671
5999,ACCEDE05999.mp4,6182,893,3.205909434,1.376366679,0.105720201,0.142626776
6000,ACCEDE06000.mp4,3100,3903,2.570872271,1.921575602,0.120811864,0.155455969
6001,ACCEDE06001.mp4,8507,5900,3.426163115,2.579091686,0.104211061,0.16194313
6002,ACCEDE06002.mp4,9225,2468,3.51086215,1.594790361,0.12681002,0.123199196
6003,ACCEDE06003.mp4,5010,2480,3.041797452,1.59701791,0.110022101,0.123440102
6004,ACCEDE06004.mp4,6039,2025,3.189612392,1.518519474,0.106094552,0.116819033
6005,ACCEDE06005.mp4,5709,2755,3.148539492,1.650400698,0.107036252,0.12952456
6006,ACCEDE06006.mp4,4940,1536,3.029396495,1.447810957,0.110419867,0.118900139
6007,ACCEDE06007.mp4,7875,4122,3.364534926,1.982162893,0.100368559,0.159055858
6008,ACCEDE06008.mp4,8163,2499,3.391515053,1.600562286,0.100909204,0.123826751
6009,ACCEDE06009.mp4,1393,4707,1.930451391,2.157919473,0.10208629,0.165302263
6010,ACCEDE06010.mp4,4969,5049,3.034574852,2.270048121,0.110252882,0.166525037
6011,ACCEDE06011.mp4,614,7642,1.596361919,3.345329136,0.093671059,0.135415226
6012,ACCEDE06012.mp4,2185,1620,2.248445499,1.45895081,0.115533504,0.117647134
6013,ACCEDE06013.mp4,3104,811,2.572153593,1.369014266,0.120809845,0.147429138
6014,ACCEDE06014.mp4,4934,5519,3.028317853,2.435432899,0.110454799,0.165276018
6015,ACCEDE06015.mp4,1991,6987,2.173363838,3.036158061,0.112834774,0.144763604
6016,ACCEDE06016.mp4,5587,4199,3.131976715,2.004139517,0.107440395,0.160166228
6017,ACCEDE06017.mp4,6869,3601,3.27488364,1.842680567,0.103669736,0.14952339
6018,ACCEDE06018.mp4,2051,6206,2.196803872,2.700690069,0.113725183,0.157975315
6019,ACCEDE06019.mp4,2225,2725,2.263664506,1.64435969,0.116022924,0.128820292
6020,ACCEDE06020.mp4,2100,8937,2.215803099,4.031294167,0.114415983,0.157173382
6021,ACCEDE06021.mp4,465,2899,1.531287848,1.680138755,0.095257918,0.132983309
6022,ACCEDE06022.mp4,8034,8623,3.379243215,3.855855103,0.100478965,0.144505042
6023,ACCEDE06023.mp4,2282,1832,2.285190313,1.488922036,0.116679153,0.116214774
6024,ACCEDE06024.mp4,3192,5845,2.600039382,2.557823127,0.120719526,0.162541815
6025,ACCEDE06025.mp4,2444,937,2.345297903,1.380475881,0.11827552,0.14020826
6026,ACCEDE06026.mp4,342,7044,1.477471181,3.062054677,0.097813897,0.143770151
6027,ACCEDE06027.mp4,2853,3893,2.48947336,1.918876802,0.120554916,0.155276667
6028,ACCEDE06028.mp4,429,5761,1.515542761,2.525685642,0.095883586,0.163382386
6029,ACCEDE06029.mp4,681,1152,1.625555361,1.402202237,0.093439504,0.130038219
6030,ACCEDE06030.mp4,1101,5896,1.806907182,2.577538847,0.096923897,0.161987929
6031,ACCEDE06031.mp4,375,7606,1.491914783,3.327677311,0.097010746,0.135743659
6032,ACCEDE06032.mp4,6976,8658,3.284656141,3.87512154,0.103275565,0.145657245
6033,ACCEDE06033.mp4,2749,8197,2.453890967,3.627164628,0.120205487,0.135498581
6034,ACCEDE06034.mp4,3810,1418,2.779056421,1.432867243,0.118116533,0.121363506
6035,ACCEDE06035.mp4,3280,3163,2.62733968,1.737844911,0.120545672,0.139438137
6036,ACCEDE06036.mp4,2544,5163,2.381579007,2.308962152,0.11906145,0.166529095
6037,ACCEDE06037.mp4,2877,9427,2.497576281,4.316722813,0.120614435,0.187176848
6038,ACCEDE06038.mp4,562,9230,1.57367206,4.200261317,0.094049097,0.173669852
6039,ACCEDE06039.mp4,159,9178,1.397370694,4.169903246,0.103901905,0.170421929
6040,ACCEDE06040.mp4,1458,6466,1.957574659,2.808362313,0.103330742,0.153898505
6041,ACCEDE06041.mp4,6791,7717,3.267641776,3.382350044,0.103943307,0.13483636
6042,ACCEDE06042.mp4,1177,8212,1.839305959,3.635034733,0.098154438,0.135666544
6043,ACCEDE06043.mp4,1780,4836,2.089478572,2.199400775,0.109352791,0.165977485
6044,ACCEDE06044.mp4,3449,7826,2.678102084,3.43674707,0.120001736,0.134277085
6045,ACCEDE06045.mp4,2184,8053,2.248063844,3.552288934,0.115520966,0.134384115
6046,ACCEDE06046.mp4,8417,4849,3.416792437,2.20363567,0.102985493,0.166031152
6047,ACCEDE06047.mp4,4086,4475,2.849292249,2.085795033,0.116257376,0.163439807
6048,ACCEDE06048.mp4,1803,2816,2.098727556,1.662848293,0.109756035,0.130976307
6049,ACCEDE06049.mp4,4323,5073,2.904820432,2.278176651,0.114549322,0.166542552
6050,ACCEDE06050.mp4,2002,6751,2.177675425,2.930982555,0.113001594,0.148958195
6051,ACCEDE06051.mp4,2655,4029,2.421085007,1.956087396,0.119757591,0.157605168
6052,ACCEDE06052.mp4,4588,2610,2.96177996,1.62169578,0.112667883,0.126199208
6053,ACCEDE06053.mp4,3916,3458,2.806743904,1.807205465,0.11743085,0.14638468
6054,ACCEDE06054.mp4,1815,5239,2.103543249,2.33533201,0.109964351,0.16642105
6055,ACCEDE06055.mp4,4999,1229,3.039870951,1.410648435,0.110083403,0.127078438
6056,ACCEDE06056.mp4,1357,4612,1.915365228,2.128000743,0.101403404,0.164639767
6057,ACCEDE06057.mp4,1727,692,2.068072772,1.359051883,0.108404996,0.155061006
6058,ACCEDE06058.mp4,2592,6956,2.398763098,3.022154638,0.119385028,0.145309314
6059,ACCEDE06059.mp4,3006,6825,2.540419602,2.963606681,0.12080453,0.147638853
6060,ACCEDE06060.mp4,3082,3282,2.56509157,1.765204678,0.120818636,0.1422998
6061,ACCEDE06061.mp4,5518,1468,3.122249162,1.439098745,0.107687642,0.12021764
6062,ACCEDE06062.mp4,8764,400,3.454315688,1.338156624,0.10947282,0.176891001
6063,ACCEDE06063.mp4,8651,7509,3.441669484,3.280497095,0.106814475,0.136775013
6064,ACCEDE06064.mp4,1347,1473,1.911166787,1.43973003,0.10121494,0.120111358
6065,ACCEDE06065.mp4,5133,6680,3.062784871,2.89998558,0.109367905,0.15021656
6066,ACCEDE06066.mp4,3040,5100,2.551509759,2.287361981,0.120819498,0.166551615
6067,ACCEDE06067.mp4,5528,3424,3.123675528,1.798948852,0.107650903,0.145612654
6068,ACCEDE06068.mp4,3337,2664,2.644707068,1.63224052,0.120391556,0.127412694
6069,ACCEDE06069.mp4,2723,4118,2.444877565,1.981030835,0.120094358,0.158995906
6070,ACCEDE06070.mp4,194,2525,1.41268623,1.605447097,0.102519957,0.124365739
6071,ACCEDE06071.mp4,3965,3025,2.819242123,1.70716595,0.117100402,0.136065911
6072,ACCEDE06072.mp4,5699,2249,3.147211609,1.555634143,0.107067933,0.119343964
6073,ACCEDE06073.mp4,2055,9066,2.198359714,4.105060001,0.113782819,0.163891336
6074,ACCEDE06074.mp4,1784,7969,2.091088865,3.50917801,0.109423287,0.134125302
6075,ACCEDE06075.mp4,7967,7725,3.372994597,3.386318584,0.100383135,0.134783521
6076,ACCEDE06076.mp4,533,5874,1.561007687,2.569015153,0.094339837,0.162230815
6077,ACCEDE06077.mp4,206,4962,1.417938119,2.24086788,0.102070008,0.166386679
6078,ACCEDE06078.mp4,1686,1078,2.05142681,1.394415665,0.107655804,0.133224865
6079,ACCEDE06079.mp4,7292,8729,3.312781168,3.914427521,0.102028602,0.148194395
6080,ACCEDE06080.mp4,7074,622,3.293472779,1.353583035,0.102898059,0.159903538
6081,ACCEDE06081.mp4,1271,7934,1.87915135,3.491338336,0.099807216,0.134096228
6082,ACCEDE06082.mp4,8804,3321,3.458899056,1.774353612,0.110553562,0.143222495
6083,ACCEDE06083.mp4,5053,1497,3.049249626,1.442780789,0.109786842,0.119622077
6084,ACCEDE06084.mp4,4416,1645,2.925419173,1.462346854,0.11387882,0.117352105
6085,ACCEDE06085.mp4,5605,152,3.13447085,1.324371647,0.107378225,0.198570233
6086,ACCEDE06086.mp4,241,5325,1.433257925,2.365583729,0.100827064,0.166193184
6087,ACCEDE06087.mp4,3522,5477,2.699343232,2.420122059,0.119691151,0.165521157
6088,ACCEDE06088.mp4,4734,2504,2.990911912,1.601498567,0.111690047,0.123929533
6089,ACCEDE06089.mp4,3200,9212,2.602545533,4.18973465,0.120707076,0.172530267
6090,ACCEDE06090.mp4,3002,1371,2.539109296,1.427144498,0.12080183,0.122579361
6091,ACCEDE06091.mp4,2114,9269,2.221207288,4.223134859,0.114607178,0.176194092
6092,ACCEDE06092.mp4,3753,8556,2.763799915,3.819175805,0.118465383,0.142479571
6093,ACCEDE06093.mp4,2032,9062,2.189401889,4.102757897,0.113448434,0.16367
6094,ACCEDE06094.mp4,4054,8003,2.841457467,3.52657738,0.116483424,0.134197208
6095,ACCEDE06095.mp4,3567,7236,2.712229272,3.150699661,0.11947959,0.140577643
6096,ACCEDE06096.mp4,3182,2646,2.596899889,1.628706437,0.120734116,0.127004491
6097,ACCEDE06097.mp4,8421,1269,3.417203964,1.415174517,0.103033919,0.125685155
6098,ACCEDE06098.mp4,1523,2399,1.98454194,1.582147292,0.104579186,0.121867485
6099,ACCEDE06099.mp4,2842,5638,2.485745838,2.479380381,0.120525029,0.16444551
6100,ACCEDE06100.mp4,513,8946,1.552269815,4.036408671,0.094574919,0.157613755
6101,ACCEDE06101.mp4,1513,1131,1.980403615,1.399959608,0.104387329,0.130908612
6102,ACCEDE06102.mp4,3664,9257,2.739464297,4.216087262,0.118976601,0.1754094
6103,ACCEDE06103.mp4,3373,5742,2.655547102,2.518474342,0.120278403,0.163559821
6104,ACCEDE06104.mp4,246,5286,1.435446634,2.351810702,0.100657917,0.166310326
6105,ACCEDE06105.mp4,5821,77,3.163063443,1.320919439,0.106696589,0.205644146
6106,ACCEDE06106.mp4,6809,9,3.26932277,1.318077096,0.103881253,0.212254369
6107,ACCEDE06107.mp4,6415,5101,3.230825021,2.287703007,0.10509889,0.166551735
6108,ACCEDE06108.mp4,5024,5228,3.044237468,2.331494168,0.109944738,0.166442133
6109,ACCEDE06109.mp4,3316,8553,2.638337587,3.817539661,0.120451978,0.142394383
6110,ACCEDE06110.mp4,5415,9537,3.107222312,4.382751075,0.108085053,0.19551731
6111,ACCEDE06111.mp4,9384,6275,3.532407251,2.728874759,0.135403405,0.156947766
6112,ACCEDE06112.mp4,4082,6649,2.848317312,2.886545229,0.116285733,0.150761913
6113,ACCEDE06113.mp4,3271,7923,2.624574692,3.48574655,0.120567099,0.13409626
6114,ACCEDE06114.mp4,3315,7762,2.638033432,3.404722335,0.120454751,0.134562756
6115,ACCEDE06115.mp4,3806,4832,2.777994183,2.198099742,0.118141507,0.165960442
6116,ACCEDE06116.mp4,3897,1085,2.801846518,1.395138358,0.11755688,0.132909169
6117,ACCEDE06117.mp4,7335,4963,3.316561405,2.241200741,0.101857894,0.166388938
6118,ACCEDE06118.mp4,4117,1111,2.856805322,1.39784803,0.116036742,0.131762599
6119,ACCEDE06119.mp4,2192,6836,2.251115479,2.968483872,0.115620858,0.147442542
6120,ACCEDE06120.mp4,7874,982,3.364443671,1.384796952,0.100369061,0.137851406
6121,ACCEDE06121.mp4,3673,5608,2.741953653,2.468222199,0.118926933,0.164673575
6122,ACCEDE06122.mp4,8175,3462,3.39267428,1.808181328,0.100967887,0.146474902
6123,ACCEDE06123.mp4,634,6183,1.605081638,2.691357769,0.093572743,0.158307944
6124,ACCEDE06124.mp4,1323,2636,1.901076915,1.626751341,0.100765306,0.126779269
6125,ACCEDE06125.mp4,5647,4988,3.14022191,2.249541494,0.107236695,0.166440344
6126,ACCEDE06126.mp4,4943,6736,3.02993488,2.924409049,0.110402451,0.149224901
6127,ACCEDE06127.mp4,8543,8004,3.4299787,3.527090161,0.104784645,0.134199989
6128,ACCEDE06128.mp4,1783,4216,2.090686362,2.009038772,0.109405677,0.160400058
6129,ACCEDE06129.mp4,6860,801,3.274053503,1.368144846,0.103701916,0.148040641
6130,ACCEDE06130.mp4,2956,6483,2.523956756,2.815541725,0.120756326,0.153614585
6131,ACCEDE06131.mp4,6424,2528,3.231750988,1.606013302,0.105073922,0.124428637
6132,ACCEDE06132.mp4,4091,1021,2.850509149,1.388638792,0.116221892,0.135905449
6133,ACCEDE06133.mp4,2908,4810,2.507981655,2.190960981,0.120679895,0.165862247
6134,ACCEDE06134.mp4,2955,2726,2.523625642,1.644560199,0.120755038,0.128843651
6135,ACCEDE06135.mp4,2852,7277,2.489134849,3.16991166,0.120552267,0.13993975
6136,ACCEDE06136.mp4,2831,5783,2.482009745,2.534062252,0.12049349,0.163171027
6137,ACCEDE06137.mp4,2104,1398,2.217348258,1.430416058,0.114470893,0.121864383
6138,ACCEDE06138.mp4,5278,5531,3.086255119,2.439826594,0.108671133,0.165201332
6139,ACCEDE06139.mp4,5967,8514,3.181082599,3.796318241,0.106287148,0.141329543
6140,ACCEDE06140.mp4,3352,6695,2.649235903,2.906509387,0.120345859,0.149951671
6141,ACCEDE06141.mp4,876,4856,1.710169904,2.20592014,0.094170678,0.166058958
6142,ACCEDE06142.mp4,7382,468,3.32068943,1.342572043,0.101674025,0.171433151
6143,ACCEDE06143.mp4,4858,5739,3.014437685,2.517337668,0.110908361,0.163587401
6144,ACCEDE06144.mp4,3131,8172,2.580771265,3.614077368,0.120791397,0.135241003
6145,ACCEDE06145.mp4,1704,8398,2.058743962,3.733730013,0.107986303,0.138623532
6146,ACCEDE06146.mp4,1498,2727,1.974188901,1.644760768,0.104099297,0.128867017
6147,ACCEDE06147.mp4,3059,9360,2.557670089,4.276856418,0.120821724,0.182373352
6148,ACCEDE06148.mp4,9181,9167,3.505094132,4.163501846,0.124674316,0.169752265
6149,ACCEDE06149.mp4,1762,1091,2.082223089,1.395760117,0.109033706,0.132640934
6150,ACCEDE06150.mp4,2232,6854,2.266318302,2.976480174,0.116106133,0.147121387
6151,ACCEDE06151.mp4,574,7610,1.578910412,3.329634839,0.09394578,0.135705633
6152,ACCEDE06152.mp4,936,4613,1.736073697,2.128312896,0.094742177,0.164647467
6153,ACCEDE06153.mp4,2517,8781,2.371846646,3.94340421,0.118864195,0.15022302
6154,ACCEDE06154.mp4,4227,5723,2.882856236,2.5112844,0.115244886,0.163732484
6155,ACCEDE06155.mp4,5461,1810,3.114009581,1.485688159,0.107903195,0.116254956
6156,ACCEDE06156.mp4,2978,8384,2.531222875,3.726230102,0.120781428,0.1383428
6157,ACCEDE06157.mp4,6103,8198,3.197008692,3.627688887,0.105926294,0.135509464
6158,ACCEDE06158.mp4,3289,2844,2.63009847,1.668635663,0.120523439,0.131649976
6159,ACCEDE06159.mp4,2448,1257,2.346761432,1.413806753,0.118309876,0.126092763
6160,ACCEDE06160.mp4,2341,3248,2.307267524,1.757302109,0.117306793,0.141488666
6161,ACCEDE06161.mp4,3406,9203,2.665395773,4.184478504,0.120164404,0.171966538
6162,ACCEDE06162.mp4,407,4535,1.505917834,2.104142614,0.096315116,0.164000672
6163,ACCEDE06163.mp4,3362,7493,2.652245484,3.272768276,0.120314239,0.136963986
6164,ACCEDE06164.mp4,2131,2563,2.227754902,1.61265838,0.114835596,0.125172658
6165,ACCEDE06165.mp4,2626,9405,2.410842848,4.303603068,0.119593396,0.185576163
6166,ACCEDE06166.mp4,8564,5423,3.432222869,2.400590049,0.105142374,0.165798808
6167,ACCEDE06167.mp4,4071,3882,2.84562974,1.915914957,0.11636357,0.155077991
6168,ACCEDE06168.mp4,1044,9204,1.782509577,4.185062284,0.096083611,0.172028974
6169,ACCEDE06169.mp4,1234,9697,1.863498928,4.480070146,0.099142543,0.208620051
6170,ACCEDE06170.mp4,2272,5666,2.281427729,2.489842727,0.116567554,0.164221466
6171,ACCEDE06171.mp4,4474,6585,2.937930478,2.85897727,0.113465093,0.151876957
6172,ACCEDE06172.mp4,1805,8393,2.099530644,3.731050142,0.109790855,0.138522153
6173,ACCEDE06173.mp4,1779,3865,2.089075883,1.911351641,0.109335143,0.154767992
6174,ACCEDE06174.mp4,1667,4796,2.043687786,2.186433042,0.107304438,0.165795832
6175,ACCEDE06175.mp4,1715,6052,2.063208508,2.638801031,0.10818707,0.160100541
6176,ACCEDE06176.mp4,3327,3783,2.641678213,1.8895805,0.12042085,0.153223481
6177,ACCEDE06177.mp4,6680,5762,3.257131293,2.526065776,0.104311549,0.163372916
6178,ACCEDE06178.mp4,731,5458,1.647305776,2.413230013,0.093440234,0.165623688
6179,ACCEDE06179.mp4,2330,6997,2.30316738,3.040687424,0.117193781,0.144588301
6180,ACCEDE06180.mp4,8162,1086,3.391418594,1.395241837,0.100904467,0.132864312
6181,ACCEDE06181.mp4,2924,2669,2.513325173,1.633225611,0.120708708,0.127526701
6182,ACCEDE06182.mp4,1174,2280,1.838030056,1.561004397,0.098103828,0.119818394
6183,ACCEDE06183.mp4,8065,1440,3.382162,1.435590881,0.100550988,0.12084067
6184,ACCEDE06184.mp4,3477,4038,2.686298577,1.958588467,0.119887575,0.157750692
6185,ACCEDE06185.mp4,5550,1800,3.126793646,1.484227682,0.107571175,0.116281141
6186,ACCEDE06186.mp4,6089,5157,3.195405269,2.306894876,0.105962942,0.166533866
6187,ACCEDE06187.mp4,6078,6451,3.194139786,2.802041737,0.10599179,0.154147515
6188,ACCEDE06188.mp4,2183,4309,2.247682132,2.036143206,0.115508413,0.161605443
6189,ACCEDE06189.mp4,3844,5551,2.788034269,2.447168351,0.117901447,0.165072298
6190,ACCEDE06190.mp4,5583,6556,3.131420043,2.846565322,0.107454338,0.152376452
6191,ACCEDE06191.mp4,6116,7107,3.19849044,3.090900896,0.105892318,0.142692008
6192,ACCEDE06192.mp4,6124,2430,3.199398893,1.587792663,0.10587143,0.122454085
6193,ACCEDE06193.mp4,3296,5577,2.632239907,2.456748017,0.120505594,0.164896085
6194,ACCEDE06194.mp4,4375,8448,2.916419939,3.760610075,0.114173599,0.139706151
6195,ACCEDE06195.mp4,5704,2533,3.147876201,1.606958162,0.107052063,0.124533781
6196,ACCEDE06196.mp4,7372,4466,3.319811311,2.083061266,0.101712843,0.163350958
6197,ACCEDE06197.mp4,2213,5582,2.259108511,2.458594846,0.115878585,0.164861107
6198,ACCEDE06198.mp4,4374,2866,2.916198835,1.673215423,0.114180808,0.132181886
6199,ACCEDE06199.mp4,6020,1989,3.187383373,1.512831508,0.10614496,0.116583909
6200,ACCEDE06200.mp4,4549,8874,2.953730851,3.995626822,0.112937808,0.15421076
6201,ACCEDE06201.mp4,2050,2845,2.196414777,1.668843213,0.113710739,0.131674107
6202,ACCEDE06202.mp4,4520,2741,2.94767168,1.647574935,0.113140507,0.129195014
6203,ACCEDE06203.mp4,2221,9188,2.26214677,4.175728912,0.115975049,0.171036005
6204,ACCEDE06204.mp4,2780,5641,2.464576501,2.480499128,0.120325433,0.16442202
6205,ACCEDE06205.mp4,188,8009,1.410060432,3.529654957,0.102749497,0.134214473
6206,ACCEDE06206.mp4,6079,64,3.194255037,1.320354898,0.105989165,0.206893587
6207,ACCEDE06207.mp4,2340,5604,2.306895087,2.466738464,0.117296596,0.16470304
6208,ACCEDE06208.mp4,2953,3498,2.522963196,1.817006691,0.120752424,0.147280931
6209,ACCEDE06209.mp4,7091,749,3.294991482,1.363719236,0.102831284,0.151309369
6210,ACCEDE06210.mp4,4378,2414,2.917082791,1.584871823,0.114151978,0.122148843
6211,ACCEDE06211.mp4,6111,5622,3.197921347,2.473422724,0.10590538,0.164568695
6212,ACCEDE06212.mp4,2396,8897,2.327657023,4.008621018,0.11784421,0.155267971
6213,ACCEDE06213.mp4,7784,3493,3.356285234,1.815776361,0.100464491,0.147169637
6214,ACCEDE06214.mp4,3746,5583,2.761908575,2.458964389,0.118507134,0.164854069
6215,ACCEDE06215.mp4,5098,565,3.056915453,1.349343976,0.109548171,0.16403324
6216,ACCEDE06216.mp4,2789,8842,2.467666211,3.977600006,0.120357721,0.152786633
6217,ACCEDE06217.mp4,5334,535,3.094964111,1.347190103,0.108423308,0.166272451
6218,ACCEDE06218.mp4,6405,2810,3.22979321,1.661614178,0.105126515,0.130832488
6219,ACCEDE06219.mp4,2570,5784,2.390905889,2.534443687,0.119241013,0.16316127
6220,ACCEDE06220.mp4,5671,382,3.143465694,1.33703363,0.107157948,0.178371989
6221,ACCEDE06221.mp4,2257,225,2.275772737,1.328051406,0.116397333,0.191909985
6222,ACCEDE06222.mp4,6332,4689,3.222163728,2.15220966,0.10532488,0.165187471
6223,ACCEDE06223.mp4,1621,1826,2.024887062,1.488037229,0.106444293,0.116223375
6224,ACCEDE06224.mp4,7483,449,3.329561379,1.341310782,0.101295269,0.172936106
6225,ACCEDE06225.mp4,7318,2347,3.315067443,1.572805315,0.10192516,0.120930297
6226,ACCEDE06226.mp4,4538,2396,2.951439988,1.581603983,0.113014504,0.121811786
6227,ACCEDE06227.mp4,2073,1715,2.205350304,1.472052503,0.114039462,0.116710076
6228,ACCEDE06228.mp4,3341,550,2.645916453,1.348260384,0.120379575,0.165147244
6229,ACCEDE06229.mp4,8478,383,3.42311785,1.337095516,0.103784403,0.178289318
6230,ACCEDE06230.mp4,2699,6504,2.436516219,2.824434018,0.119983163,0.153261456
6231,ACCEDE06231.mp4,8931,3286,3.473840217,1.766138889,0.114497154,0.142394831
6232,ACCEDE06232.mp4,4126,6988,2.858972386,3.036610731,0.115972424,0.144746056
6233,ACCEDE06233.mp4,3499,2717,2.692695749,1.642757748,0.119793497,0.128633733
6234,ACCEDE06234.mp4,1549,646,1.995283309,1.355425409,0.105077091,0.158214458
6235,ACCEDE06235.mp4,4399,6796,2.921703416,2.950782945,0.11400085,0.148156341
6236,ACCEDE06236.mp4,2281,6203,2.284814322,2.699471038,0.116668061,0.15801899
6237,ACCEDE06237.mp4,7352,5822,3.318054827,2.548982073,0.101790993,0.162780957
6238,ACCEDE06238.mp4,4776,1842,2.999003863,1.490401446,0.111419802,0.116204332
6239,ACCEDE06239.mp4,5413,2065,3.106924381,1.524929366,0.108093125,0.117140375
6240,ACCEDE06240.mp4,4432,3920,2.928896172,1.926177139,0.113764259,0.155757893
6241,ACCEDE06241.mp4,5342,3681,3.096192481,1.86305453,0.108388849,0.151193691
6242,ACCEDE06242.mp4,4764,5498,2.996704878,2.427764433,0.111496463,0.16540176
6243,ACCEDE06243.mp4,2758,7216,2.457000098,3.141364045,0.12024171,0.140895448
6244,ACCEDE06244.mp4,4249,1033,2.887952946,1.389839001,0.115085546,0.135324911
6245,ACCEDE06245.mp4,2018,7400,2.183935468,3.228144395,0.113241399,0.138155501
6246,ACCEDE06246.mp4,1109,5359,1.810324836,2.377664407,0.097047943,0.166072494
6247,ACCEDE06247.mp4,972,5802,1.751580925,2.541319641,0.095148237,0.162983435
6248,ACCEDE06248.mp4,7991,1300,3.375223862,1.418747341,0.100408517,0.124673344
6249,ACCEDE06249.mp4,2300,3066,2.291947936,1.716163064,0.116876227,0.137070838
6250,ACCEDE06250.mp4,1990,8110,2.172971561,3.58178053,0.112819531,0.134720046
6251,ACCEDE06251.mp4,4854,7293,3.013695909,3.177436005,0.110932791,0.139696144
6252,ACCEDE06252.mp4,4473,6886,2.937716934,2.990743153,0.113472187,0.146551046
6253,ACCEDE06253.mp4,7478,7822,3.329121787,3.434738425,0.101313314,0.134291219
6254,ACCEDE06254.mp4,3613,2123,2.725237241,1.534391857,0.119248682,0.117712343
6255,ACCEDE06255.mp4,2236,2072,2.267833473,1.52606083,0.116153353,0.117202887
6256,ACCEDE06256.mp4,3142,5443,2.584266523,2.407804011,0.120781498,0.165700929
6257,ACCEDE06257.mp4,5604,5621,3.134332753,2.473050873,0.107381655,0.164576277
6258,ACCEDE06258.mp4,7138,7917,3.299176355,3.482699502,0.102645164,0.134098094
6259,ACCEDE06259.mp4,8022,566,3.378118182,1.349416689,0.100455959,0.163959373
6260,ACCEDE06260.mp4,4846,411,3.012208963,1.338852335,0.110981813,0.175993361
6261,ACCEDE06261.mp4,6222,3350,3.210323984,1.781215001,0.105615746,0.143902689
6262,ACCEDE06262.mp4,6311,2292,3.219936191,1.56309847,0.105381018,0.120009071
6263,ACCEDE06263.mp4,6534,5225,3.242873367,2.330448727,0.10475971,0.166447564
6264,ACCEDE06264.mp4,2971,915,2.528914749,1.378406962,0.12077411,0.141403525
6265,ACCEDE06265.mp4,985,706,1.757173929,1.360180442,0.095305499,0.154123429
6266,ACCEDE06266.mp4,2738,5526,2.4500833,2.437994852,0.12015965,0.165232701
6267,ACCEDE06267.mp4,3490,8320,2.690083296,3.692092467,0.119832441,0.137182117
6268,ACCEDE06268.mp4,2188,5045,2.24959012,2.268696679,0.11557103,0.166521252
6269,ACCEDE06269.mp4,7404,127,3.322621191,1.323183933,0.101589319,0.200902528
6270,ACCEDE06270.mp4,7285,2884,3.312165285,1.676983799,0.102056545,0.132618548
6271,ACCEDE06271.mp4,3508,5158,2.695301869,2.307239274,0.119753927,0.166533109
6272,ACCEDE06272.mp4,3926,2284,2.809309994,1.561701475,0.117364027,0.119881526
6273,ACCEDE06273.mp4,2072,2885,2.204962399,1.677193715,0.114025321,0.132642842
